study,technique,analysis_level,gene,neural__log2FoldChange,neuromesodermal.progenitors__log2FoldChange,pluripotent__log2FoldChange,somitic__log2FoldChange,unknown__log2FoldChange,neural__pvalue,neuromesodermal.progenitors__pvalue,pluripotent__pvalue,somitic__pvalue,unknown__pvalue,neural__padj_celltype_BH,neuromesodermal.progenitors__padj_celltype_BH,pluripotent__padj_celltype_BH,somitic__padj_celltype_BH,unknown__padj_celltype_BH
GSE250136,pseudobulk_deseq2,celltype_barcode,St7l,-0.17676976029615643,0.17728946882906024,0.035734268960885905,0.14079355579610822,-0.49607226019554196,0.05365334188049222,0.2919139407006487,0.9252770498724724,0.38004265076114907,0.5008791629798828,0.9005078776323459,0.9490120464820053,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Wnt2b,-0.5486829082249056,2.7387920129303,0,1.0018138726579953,0,0.9267340375063993,0.6462580322049203,1,0.86680634869937,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm43846,0.3809393808034444,0,-0.11375269079201565,1.0023423696362985,0,0.9359564561835905,1,0.9808996755444263,0.8329196648805605,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cttnbp2nl,-0.10219149997862637,-0.5251962096664632,0.4692826751379276,0.024484538781295875,-0.05647254605401208,0.42814177414563737,0.017454909929898458,0.183296908186568,0.9023890156025502,0.9449841006226414,1,0.7774350594060686,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Kcnd3,0.18259660866233518,1.5412558741044782,0,0.6069599056461491,0,0.9202426758398675,0.40862540297796834,1,0.7484689015459125,1,1,0.9745591872742507,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ddx20,0.005330236456926722,0.028505139110543466,0.02959165938539249,0.1963670401281265,-0.17298391713633163,0.9354361090383493,0.8246356254383138,0.8712515071115069,0.11142818736141981,0.7562601576445067,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Inka2,0.2455821200094112,0.39520697841208136,0.2371936273539878,-0.39112573603932166,-0.051811123057458434,0.4621989665374014,0.502243939317411,0.7654163020714649,0.42004416061587946,0.9512073980655161,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm43848,0.45174839856003707,0.6764416394428896,0.6500332691546453,0.14775285318638426,0,0.04914611465432417,0.08081897763291114,0.3872412645467642,0.6617582202155958,1,0.8699905335379392,0.8803168535685436,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Rap1a,0.04106860181697905,0.03982151637152938,-0.14742753801797062,-0.061643744343507785,-0.09114067295366343,0.39465262694197106,0.6262621864571977,0.29683625769890915,0.4105966365725323,0.7820926416446687,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm43328,0.016842554495544445,0.5689431224315059,-0.882501034295938,0.44375665936670233,-0.525833911188372,0.9320624960467372,0.09006822386947654,0.23650365253646996,0.20565116430014155,0.5290843134889038,1,0.8893731829180483,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm43329,-0.11912176909257428,0.7511809600505622,-0.33613965656113526,0.36025085651243827,-0.2859079932202288,0.6298178148262298,0.06022302363979214,0.6635854747197865,0.29693564320398247,0.7352747464374207,1,0.8765450477106844,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm43330,0.4082294538262871,-0.37229027286188293,0.20769009905994804,0.5481028636030459,0,0.3007579143732997,0.5695626008686104,0.8070454716044178,0.34677316038955514,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm43331,0.08013298065098394,0.37353923199969546,-0.5911655157955212,0.3494620827001247,0,0.8400277004870088,0.4942781752512791,0.45807649474213047,0.5341174650095597,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Adora3,-0.55510617711142,1.8639132682594943,0,0.7314499586775001,0,0.9319754650261994,0.7743410392321092,1,0.9104556145489026,1,1,0.9935390657625321,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,I830077J02Rik,0.4213093080260765,1.2728969791428508,-0.7378953658080816,0.403010480812898,0,0.6476649711589836,0.2422220026676859,0.5038927206815162,0.7168578817875881,1,1,0.9351250269522533,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Atp5f1,0.025013837564105936,0.001513388156918528,-0.01967475463478003,-0.017334107785730923,0.028229976186640332,0.18770275230092887,0.9618185937294216,0.6955999517550437,0.5751732473119621,0.8222118742538879,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Wdr77,-0.009281042842781957,-0.0011716538300114514,0.005047252127139489,-0.050931938055586747,0.057980816288723175,0.8339815473884445,0.987494863657229,0.9612849211347078,0.5331256762894219,0.8657026169227656,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ovgp1,0.8085260014124019,0.20947970438988855,0.6798758108474828,1.1256300697007064,-0.2859079918014434,0.030999749478115887,0.6927747758166811,0.3895085044846527,0.03292215600267913,0.7370255309949676,0.7003194635795047,0.9922628470126523,1,0.8172179021828767,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Pifo,-0.5693224248815996,3.1951900973408818,-0.09337375502206888,0,0,0.9302420097942676,0.6229184094145387,0.9885461637205738,1,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm42722,-0.4520998293203353,2.4883559033979528,-0.011490838878719158,0.9939753568971775,-0.2859043249004147,0.9298239983884116,0.6275643250269036,0.9982144032994366,0.8464666188558242,0.9556047884766676,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Dennd2d,-0.46242990556030616,2.418711584525977,-0.4115542328528286,0,0,0.9230726739716995,0.6137236729840216,0.9316147217260404,1,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cept1,-0.0020931962330751207,0.13077673026526265,-0.4017214012426688,-0.31501138132853435,0.1372015660111924,0.9860391296825193,0.5074534831166553,0.15263899897541477,0.15434326018327302,0.8623543327841277,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Dram2,0.029336794157792636,-0.17982385269592263,0.16124606631070157,0.10512818715004953,-1.4970304622205743,0.792336403922574,0.36868805741833044,0.5825774449031818,0.5535935774525471,0.06994481458900358,1,0.9619487229519219,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Lrif1,0.1250311974525634,0.07856333468678393,-0.050191060030071906,0.08715570190669907,-0.23291272992380316,0.102571381100091,0.59198910739433,0.8570280782558847,0.5103969917656116,0.7658966898093296,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Kcna3,0.15639469553272003,2.1302612770687395,0,1.1181390596973286,-0.7754565255443406,0.930207454506996,0.241152825769097,1,0.5416017041728485,0.6729471319757128,1,0.9351250269522533,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,AI504432,-0.004737453260220376,0.31796903013867783,0.0673253298869021,0.4233594090393615,-0.7664555382811624,0.9776196754249412,0.34410847060228245,0.9297601010217538,0.26420749529086224,0.358362087183862,1,0.9586455697961136,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Kcna2,-0.6366694081540257,2.081197019210993,0.7164085774568931,0.7141498565932928,0,0.8429917143902649,0.5175905494836229,0.8238238054472286,0.8244224920844554,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Prok1,-0.19209549987239585,1.7987247172978453,-0.11329296061004687,1.5258618959984587,0,0.9646044613514151,0.6776688319835629,0.9791372481685878,0.7246274374064472,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Lamtor5,-0.005372474941695846,0.013331032989637595,-0.3138201027607146,-0.20312791962538046,0.21451227525247793,0.9115352832044524,0.85900159518389,0.007862365232253019,0.006854911276106671,0.4117224310340802,1,1,0.27893223055944233,0.3828261116924063,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Slc16a4,0.007676912421877197,0.720936342650827,-0.2930851472895548,0.7013953648590551,0,0.9906623804944382,0.3833136131425699,0.7520974623750033,0.3859717449616539,1,1,0.9672810211489767,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Rbm15,-0.01831363070222374,0.01025301518597221,0.13571197093034967,-0.0051945720698401004,-0.5472077791935417,0.746719853704291,0.9176622143434701,0.40796290342289526,0.9577544310967062,0.1542385304999311,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Kcnc4,-0.2694509459704595,2.045206493699403,0.3947819764107416,-0.1395909868002448,0,0.8807280207611403,0.25229832867687385,0.8225280630815887,0.9366680181988537,1,1,0.9351250269522533,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Slc6a17,0.4328399256069823,1.1983347487947844,-0.061868739901823164,1.2481635454765756,0,0.5202958153290742,0.11698265708993838,0.9489399770219346,0.19106909979799366,1,1,0.9067629954974888,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Alx3,-0.45467542849325954,0.4620968266273492,0.44470262759477297,0.8688301007246606,-0.7680498626273164,0.4643714329800895,0.4357282202777645,0.611566640139531,0.32377190971312964,0.39387948907464376,1,0.9799286604626462,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Strip1,0.08220100359978508,0.11025349838625925,-0.04272309006488896,0.13222986243727805,-0.3705726141646335,0.4174698802223793,0.49638158028832585,0.8630166955971056,0.37621045579660256,0.5393576507608964,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ahcyl1,0.008789892407583719,0.045342998658719894,0.042671204636299045,-0.027857401549762375,0.4257045597537494,0.8546510211267078,0.5531659518118212,0.7682277879454571,0.7075139667327981,0.20898599704503384,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Csf1,-0.1267487682399111,0.3252403031739429,-0.4333632091095802,-0.03941447599181256,0,0.6269007252051403,0.39654976692394256,0.590231179202367,0.9294375277036682,1,1,0.9701192335128228,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,4933431E20Rik,-0.6785956877503412,1.80356121557687,0.6808125385968736,0.17303869506423042,-0.7691555540242072,0.35824950009067474,0.036987744305909044,0.4729054582836215,0.8381448381895644,0.4216222796797392,1,0.8396859888462195,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gstm5,-0.13089898163274996,0.09845976458244637,-0.027395832184966305,-0.08476875502355621,-0.6262989987146106,0.46056937152775607,0.687141515185281,0.9221420219523132,0.6166738347933405,0.33378070721634295,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gstm7,-1.1984557875975252,-0.3615112382601951,0.35808516798229695,-0.031480262084634725,-1.2405007124576712,0.09480702021774426,0.5506800258133149,0.5513637665017392,0.949554959518971,0.1422005627426659,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gstm6,0.6126665713774331,1.2585472879206423,-3.676672334262369,1.0052449795238438,0,0.6288152611032987,0.30055330466391433,0.001341961681215553,0.42526263873946935,1,1,0.9495016007927674,0.08071129534497738,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gstm3,-0.10748431575291648,2.039541312149041,-1.1831224819425632,0.2354569418792221,0,0.9661985183098645,0.4196387263743967,0.6395044530267238,0.9261309645496881,1,1,0.9761783971716955,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gstm2,-0.16600269230838385,0.007339998786396647,-0.32514159141667787,0.26486280013460417,-0.49645525551553604,0.3266722516803654,0.9777026342267644,0.06691887351179546,0.20845239555134268,0.5537620947192388,1,1,0.7855725092486517,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gstm1,-0.0244109295877586,0.08640382624668785,0.09411647801199906,-0.05114581223618078,-0.20338348961121844,0.7931647656750656,0.5644338559119852,0.3165797718084293,0.7369519622632188,0.752267322376492,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gstm4,-0.3446828547276196,0.722962945793424,0.08647696763259226,0.256097609680337,-0.7631861651872842,0.1296939283787131,0.05702556173601197,0.8590172422813471,0.4629303479438242,0.3590622601280896,1,0.8743541527534675,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ampd2,-0.0313188021033155,0.020581814179145133,-0.05129784752026064,-0.16753451228331032,0.6415638924183106,0.8069139794790064,0.9335579975491375,0.8602110994498322,0.4519340665264744,0.43021538330499726,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm12500,0.36298006431757823,2.739217000835536,0,0.6002335162090645,0,0.9386659570868693,0.5612953959675155,1,0.8987810117701608,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gnat2,-0.6074082710336574,1.1481670329604194,-0.3410101937969939,-0.22551730629723948,-0.28590798568527764,0.22662358070171124,0.11885747215811425,0.5894465040497152,0.7718029964295658,0.7441942450246901,1,0.9067629954974888,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gnai3,-0.03765938742154489,-0.037870193972640305,0.19032021356939163,-0.04103810973784014,0.5635806684256562,0.2970718616938756,0.5280518092011779,0.10272629147448327,0.48805548845245367,0.026714178462802406,1,0.9922628470126523,0.8947820944007223,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm12524,1.9055498236119977,1.9984470757979753,-0.09605115003388646,0.6336113641502829,0,0.2075459804850078,0.20381391010983865,0.9527201267410401,0.6945446573635266,1,1,0.9297573935190683,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Amigo1,-0.03615462991351152,0.7102903279272166,0.23386645777203716,0.1455831591254243,-0.2859079920663839,0.8910097409584008,0.1075328964242791,0.7777623790588069,0.7839713400615677,0.7367012296685294,1,0.906613871042511,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cyb561d1,0.09309390877893509,1.2155370615701282,0.4440665280913905,-0.4101152885494523,0,0.7981390611267102,0.014241676775516594,0.5855762347534686,0.4058441510578061,1,1,0.7627259782744028,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Atxn7l2,-0.04388310330095558,-0.02964649970831387,-0.4558021515939878,0.09450312032487852,0.5092532032990873,0.6935467885185418,0.881842262367357,0.2932031449850785,0.6048240504872651,0.5033715462020211,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Sypl2,-1.3869459261231922,0,0.40454710841552516,1.1001373972656732,0,0.831046626838704,1,0.9504084494185604,0.8656868563383562,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Psma5,0.014960699896510825,0.011254835083866287,-0.06318307761667802,-0.02077955355379319,0.09832321364704855,0.6239794123513183,0.8007473139196996,0.33206234549231706,0.6219801502111809,0.508944352758413,1,0.9975974425184791,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Sort1,0.24073148976026526,0.1920664695131367,-0.015634208430429203,-0.05308564086514079,-0.11252054992720266,0.0010887740467685938,0.14385747578958982,0.9656282891876085,0.7017995942691924,0.882051494731068,0.07801746528876205,0.9168454457509081,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Mybphl,1.113560803602929,1.2078131152306308,0,0.865383411409768,0,0.6272840369333659,0.6005649370249346,1,0.7110544717685214,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm12522,1.0558205968973065,-0.20293051058823014,0.6670262628306985,0.7952000046236106,-0.28590790551277573,0.25700536100822974,0.8406484768394215,0.5601092528899014,0.4781405073654111,0.8040969362904664,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Psrc1,-0.010473266293094924,-0.007650158002415645,0.15358213894179998,0.011510470029271578,0.24265038925063845,0.8661724207451398,0.9443831757578423,0.2717273197072292,0.9000359601967668,0.5183031924466855,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Celsr2,0.23676399575651588,0.1864330889611061,0.42534554427665355,-0.030481358146008445,0.17909300893675,0.04441962398004685,0.28262123210514467,0.2542827133307327,0.9062369327993848,0.8133736199612136,0.8409015297110211,0.9465457392526164,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Sars,-0.061698045220279316,-0.05166489481485146,0.042900509072748706,-0.026837371650319807,0.20163167990062716,0.25023684224934883,0.4717846150294413,0.6093875951788383,0.7012420761692884,0.29268717689637447,1,0.9887380932385994,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,5330417C22Rik,-0.270768619157617,2.0925294872066877,0,1.001670415204885,0,0.9667877231075291,0.7475772091437043,1,0.8776073362457711,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,1700013F07Rik,-0.27077317616539387,0,0,0,0,0.9667871644924845,1,1,1,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Tmem167b,0.08433665120722104,0.5573025173829133,0.2746864374851414,0.26967151135100215,-0.05533973710632093,0.5622394413965122,0.03646579681317698,0.5438176749847126,0.19369231589982402,0.9461042407071019,1,0.8396859888462195,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Taf13,0.15849006695960716,-0.08287077928516651,-0.10505655049232333,0.00913958371306399,-0.7177140387348542,0.025755175697436,0.5057976607191552,0.6053545354209662,0.945078925747459,0.12344600870267086,0.6436353265248764,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Wdr47,0.15447872449263722,-0.7228503508765538,0.8042099791590563,-0.6014713779501873,0,0.46979731455492024,0.12321970910470265,0.05937058516583211,0.2194508311112113,1,1,0.9067629954974888,0.7338908452035203,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Clcc1,-0.003915306311655207,0.1271657296928086,-0.16207070832084822,0.23410379997581002,-0.637807975310167,0.9551883979034305,0.31153639198523236,0.487244373051702,0.05951390972910971,0.30874219606042397,1,0.9516850657348894,1,0.9891842752796473,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gpsm2,-0.008854674491046549,-0.05036320723054756,0.04778995402920929,0.20114694463541463,-0.35087860984655816,0.9443393167970859,0.7929697566451022,0.8715410612858628,0.26084244309495086,0.5975718368738183,1,0.9969760140988636,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Stxbp3,-0.12573475693595346,-0.1627743433139589,0.8246488901025197,0.18208431073407458,0.8006533975556346,0.19652514353636905,0.3800984228772425,0.005015520411063326,0.38564435945807285,0.3065962942420206,1,0.9670740630189262,0.21005640735284395,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Fndc7,0.11547757945541674,2.0925326633255272,0,1.2636411216958756,0,0.985823937480356,0.747576838828987,1,0.845948596690648,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Prpf38b,-0.015028375971564168,0.04826292750854225,0.10347495565230957,0.06267455818224993,-0.345535385500137,0.6860004657478251,0.4377302137523488,0.2858804840174466,0.3105493784404044,0.24558602701169407,1,0.9809091879687056,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Henmt1,-1.7065105527931346,2.0961230800405657,0.40508575802727753,0.16372974599471513,0,0.7095003138301967,0.6477301120646698,0.9296964945541141,0.9715353915736509,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Fam102b,0.007523737926282284,0.08868191140319767,-0.7803451427226183,-0.10396076631275035,0.5945797837216665,0.93749368546987,0.5931335742530897,0.11259913738028511,0.5388688442191762,0.4144360956811555,1,0.9922628470126523,0.9283229555523371,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm43221,0.3810841835702858,2.1557178862771464,0,1.3898366983130044,-0.28590777433046694,0.7862910586579926,0.1410334258425077,1,0.3491906940795545,0.8487088759181234,1,0.9166172422565098,1,1,1
