study,technique,analysis_level,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,n_selected_genes,padj_BH
GSE250136,pseudobulk_deseq2,sample_barcode,Tram2,31.718963292905325,-0.09492528480846238,0.12240182062936172,0.6047038952901858,0.43678888433735685,0.8216104164719258,12491,0.8216104164719258
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem14a,23.14632712855974,-0.18205667768421963,0.15967178871439977,1.3173141047987258,0.2510746543287296,0.7132958412338447,12491,0.7132958412338447
GSE250136,pseudobulk_deseq2,sample_barcode,Rims1,15.522620770325481,-0.1567596991406122,0.21359145271476918,0.5841430470424598,0.4446929454463468,0.8233345521234615,12491,0.8233345521234615
GSE250136,pseudobulk_deseq2,sample_barcode,Gm29107,11.640249443496357,-0.1023903227489809,0.22706934426138192,0.21560994112553544,0.6424054770764239,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Ogfrl1,133.03734416499677,-0.05402085102158059,0.06449755357467689,0.8506367229201146,0.35637227434571034,0.7817157897045877,12491,0.7817157897045877
GSE250136,pseudobulk_deseq2,sample_barcode,B3gat2,9.498766968948159,0.026749546693182285,0.2300644953938649,0.09475361653205994,0.7582187285492874,0.8790846319491558,12491,0.8790846319491558
GSE250136,pseudobulk_deseq2,sample_barcode,Smap1,980.9115913736887,0.04449954045101733,0.02743784604088746,2.7024837695799135,0.1001920495409626,0.5376715773346838,12491,0.5376715773346838
GSE250136,pseudobulk_deseq2,sample_barcode,Sdhaf4,212.97138790727377,0.03069368396201649,0.04671299982121688,0.4601428844537736,0.4975572035157185,0.8372662316174384,12491,0.8372662316174384
GSE250136,pseudobulk_deseq2,sample_barcode,Fam135a,144.5358144024509,-0.07808195172677755,0.06545652136263144,1.7261027261079107,0.18890938164450707,0.6568234816589295,12491,0.6568234816589295
GSE250136,pseudobulk_deseq2,sample_barcode,Lmbrd1,92.21471171406925,-0.038043560315663597,0.08872800890753803,0.1848498688600273,0.667238047800217,0.8694038285705861,12491,0.8694038285705861
GSE250136,pseudobulk_deseq2,sample_barcode,Adgrb3,38.59528531995948,0.012405139560213496,0.12749450585438157,0.30924985754822387,0.5781408678771828,0.8579831944025524,12491,0.8579831944025524
GSE250136,pseudobulk_deseq2,sample_barcode,Phf3,680.0774955611372,-0.03948126600374573,0.035794938012750445,1.3013581235244374,0.253965295688209,0.7143596259637796,12491,0.7143596259637796
GSE250136,pseudobulk_deseq2,sample_barcode,Ptp4a1.1,8.701764654406604,0.1892516710208207,0.2358904279199566,0.6503006917591989,0.4200051949261489,0.8154578198958256,12491,0.8154578198958256
GSE250136,pseudobulk_deseq2,sample_barcode,Prim2,193.64415671462902,0.10639706666395925,0.059356747954818226,3.2151679814001284,0.0729587022863211,0.47446669098065986,12491,0.47446669098065986
GSE250136,pseudobulk_deseq2,sample_barcode,Rab23,113.7731397045426,0.03327844214292129,0.0747454575434445,0.4608022646584402,0.4972492722581993,0.837216332087296,12491,0.837216332087296
GSE250136,pseudobulk_deseq2,sample_barcode,Bag2,191.4926852068373,-0.053746956799509624,0.061461776804555696,0.7866705455131751,0.3751087819229118,0.7957968258681618,12491,0.7957968258681618
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp451,372.2287745307349,0.02330385904852282,0.036750046373368955,0.41571211018717236,0.5190844096760114,0.8452029181472485,12491,0.8452029181472485
GSE250136,pseudobulk_deseq2,sample_barcode,Bend6,34.299579123230096,0.06711688661806023,0.12353787614793509,0.300135522664732,0.583797472714089,0.8583853708411231,12491,0.8583853708411231
GSE250136,pseudobulk_deseq2,sample_barcode,Dst,655.1575501258956,-0.19741519368330526,0.0927105607753757,4.528275534088721,0.03333919667977526,0.3440714626336498,12491,0.3440714626336498
GSE250136,pseudobulk_deseq2,sample_barcode,Ccdc115,265.96836226559634,0.07752058296156845,0.04956267358578595,2.4600224113365243,0.11677711591228672,0.5690777127368167,12491,0.5690777127368167
GSE250136,pseudobulk_deseq2,sample_barcode,Imp4,346.8126824225733,-0.0675008291535899,0.04200026195545868,2.6056536120109968,0.10648324790793327,0.5502589020976775,12491,0.5502589020976775
GSE250136,pseudobulk_deseq2,sample_barcode,Ptpn18,5.999773618039417,-0.1640309901474237,0.3242897778986288,0.25549116956752016,0.6132348429262084,0.8646508891345801,12491,0.8646508891345801
GSE250136,pseudobulk_deseq2,sample_barcode,Arhgef4,42.48606890443824,-0.019746180215323195,0.1087775042646798,0.03410747170798345,0.853478400278376,0.9044606341337078,12491,0.9044606341337078
GSE250136,pseudobulk_deseq2,sample_barcode,Gm38336,10.226120829601241,-0.291924400426871,0.2171736781269146,1.8297391782489427,0.17615835555296655,0.6439033833352509,12491,0.6439033833352509
GSE250136,pseudobulk_deseq2,sample_barcode,Fam168b,355.942977123827,0.0431799787545252,0.04081781797386253,1.1215939086741002,0.28957550290431366,0.7438909977940925,12491,0.7438909977940925
GSE250136,pseudobulk_deseq2,sample_barcode,Plekhb2,47.35289502500364,0.17664519110563764,0.10139951337239475,3.2560790196272364,0.07115908862198397,0.47147227705943606,12491,0.47147227705943606
GSE250136,pseudobulk_deseq2,sample_barcode,Hs6st1,121.67762760260088,0.08367424353006041,0.09509528251983423,0.7759043932681209,0.37839665602026296,0.7957968258681618,12491,0.7957968258681618
GSE250136,pseudobulk_deseq2,sample_barcode,Uggt1,183.2419138215812,0.032143219407806276,0.05598244458904448,0.33888219812376974,0.5604751500132157,0.8551593725464285,12491,0.8551593725464285
GSE250136,pseudobulk_deseq2,sample_barcode,Arid5a,9.822057469354707,-0.11765863437292277,0.2306106170754016,0.3204302006295592,0.5713492247829758,0.8571849605642063,12491,0.8571849605642063
GSE250136,pseudobulk_deseq2,sample_barcode,Kansl3,169.95362482946456,-0.016173426094444467,0.05410651007902808,0.13047375232744685,0.7179413411735938,0.8737766509122264,12491,0.8737766509122264
GSE250136,pseudobulk_deseq2,sample_barcode,Lman2l,142.5600345213153,0.04261839911656287,0.05966166580397526,0.5126599053691052,0.47398966493758066,0.830545863505946,12491,0.830545863505946
GSE250136,pseudobulk_deseq2,sample_barcode,Cnnm4,13.671268493976202,0.4437583354802026,0.2021951342007632,4.881376666310274,0.027147958580021225,0.3159883223745622,12491,0.3159883223745622
GSE250136,pseudobulk_deseq2,sample_barcode,Cnnm3,75.19047716333705,-0.0808139098331818,0.08248521847968146,1.0320189558541415,0.30968494430864413,0.7566441616617694,12491,0.7566441616617694
GSE250136,pseudobulk_deseq2,sample_barcode,Ankrd23,9.085589859679034,-0.20031362686303741,0.22812895481014128,1.115715988840833,0.29084278595101,0.7451541326211518,12491,0.7451541326211518
GSE250136,pseudobulk_deseq2,sample_barcode,Ankrd39,68.01364794630669,0.010959991301631954,0.0833777081894089,0.028078712940555306,0.8669239026639347,0.909337462266974,12491,0.909337462266974
GSE250136,pseudobulk_deseq2,sample_barcode,Sema4c,90.9411210875267,-0.1297748992027938,0.08721374813086913,2.33212801155031,0.1267285276275027,0.5854094784793872,12491,0.5854094784793872
GSE250136,pseudobulk_deseq2,sample_barcode,D430040D24Rik,13.995389117727866,-0.11346246481425287,0.19057357798437044,0.36506126678455075,0.545708685775176,0.8535833126970908,12491,0.8535833126970908
GSE250136,pseudobulk_deseq2,sample_barcode,Fam178b,17.041180581144435,-0.2056669000462759,0.2106185295805648,0.9583471542831887,0.32760366267648805,0.7653612283132621,12491,0.7653612283132621
GSE250136,pseudobulk_deseq2,sample_barcode,Cox5b,3944.7482630148543,0.022633371223530395,0.020506807003941724,1.2415124015932975,0.2651797761304544,0.7252703386434234,12491,0.7252703386434234
GSE250136,pseudobulk_deseq2,sample_barcode,Actr1b,292.7461631356858,-0.030405342312132228,0.044843877663507406,0.48560898272768327,0.48589260265818784,0.8339450433282062,12491,0.8339450433282062
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem131,172.35755715634696,0.04407232915368111,0.05816071063603487,0.7848371403243277,0.3756658408185587,0.7957968258681618,12491,0.7957968258681618
GSE250136,pseudobulk_deseq2,sample_barcode,Gm38115,35.08669454720961,-0.09069909519616819,0.11875154146648188,0.6182008916863708,0.4317166325283006,0.8186649412493353,12491,0.8186649412493353
GSE250136,pseudobulk_deseq2,sample_barcode,Vwa3b,6.061352577548935,-0.23924809577067394,0.478867561800903,0.2732250808872436,0.6011765197707984,0.8610338458651268,12491,0.8610338458651268
GSE250136,pseudobulk_deseq2,sample_barcode,Inpp4a,28.013639070468198,-0.16093385031989096,0.1584579123248855,1.0340285607274495,0.30921434917470503,0.7562340358707784,12491,0.7562340358707784
GSE250136,pseudobulk_deseq2,sample_barcode,Coa5,206.3490641803987,0.026690198286570287,0.05235737144640574,0.4043844697954455,0.5248335767774145,0.8486482948708821,12491,0.8486482948708821
GSE250136,pseudobulk_deseq2,sample_barcode,Unc50,241.39736083026503,0.04794487473989388,0.04755022874989666,1.0181689898286663,0.31295372394916166,0.7573753777349029,12491,0.7573753777349029
GSE250136,pseudobulk_deseq2,sample_barcode,Mgat4a,38.76626827808155,0.010389830413788742,0.11070077615216782,0.011300005594108598,0.9153431538527164,0.9339625840715977,12491,0.9339625840715977
GSE250136,pseudobulk_deseq2,sample_barcode,Tsga10,45.933358171908424,0.05711369845386659,0.10446193426542864,0.30917832897964104,0.578184833676547,0.8579831944025524,12491,0.8579831944025524
GSE250136,pseudobulk_deseq2,sample_barcode,Lipt1,18.40250029916316,-0.05641531879894915,0.1544768903705143,0.2592883561056567,0.6106094856555292,0.8634495622458537,12491,0.8634495622458537
GSE250136,pseudobulk_deseq2,sample_barcode,Mitd1,88.21251799382166,-0.002873705612344975,0.0713728623675144,0.00213376812507704,0.9631566384617417,0.9671833425299208,12491,0.9671833425299208
GSE250136,pseudobulk_deseq2,sample_barcode,Mrpl30,1457.2085006074067,0.010994718000906883,0.023779072032754964,0.21407196362309833,0.6435943904158159,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Txndc9,772.7301242763768,0.0010095240980692768,0.030263455742146332,0.1537691647595807,0.6949591212955822,0.8706756737934088,12491,0.8706756737934088
GSE250136,pseudobulk_deseq2,sample_barcode,Eif5b,2390.0807926618213,-0.025310179191548918,0.01669722788841068,2.3981421911906864,0.12147944127158522,0.5770808962864287,12491,0.5770808962864287
GSE250136,pseudobulk_deseq2,sample_barcode,Rev1,373.66709463193575,-0.02124499046531011,0.0473462835262905,0.41386713821083276,0.5200131960458292,0.845673533490397,12491,0.845673533490397
GSE250136,pseudobulk_deseq2,sample_barcode,Aff3,108.7271584285285,0.009742338258955428,0.1134020066933778,0.008911110651553145,0.9247924648965018,0.9396418577195805,12491,0.9396418577195805
GSE250136,pseudobulk_deseq2,sample_barcode,Gm16152,25.008906211525858,0.07223022194690971,0.14148735967498857,0.28342001143505513,0.5944683316785075,0.8599850402498389,12491,0.8599850402498389
GSE250136,pseudobulk_deseq2,sample_barcode,Lonrf2,17.439685437497214,0.24737576724468474,0.17103319392531258,2.1214825583961954,0.14524588597379276,0.6097695690001406,12491,0.6097695690001406
GSE250136,pseudobulk_deseq2,sample_barcode,Chst10,54.08592550530755,0.2570886358175394,0.09446839256963589,7.414330603831388,0.006470638432663012,0.1776225802724418,12491,0.1776225802724418
GSE250136,pseudobulk_deseq2,sample_barcode,Pdcl3,355.8579120199733,0.015904674866789315,0.04361404009565725,0.13965297518964803,0.7086262458636639,0.8717295807441141,12491,0.8717295807441141
GSE250136,pseudobulk_deseq2,sample_barcode,Rpl31,12103.015364252624,-0.004392110824539395,0.017021073441929973,0.07358637452921357,0.7861848501179571,0.8848390848907774,12491,0.8848390848907774
GSE250136,pseudobulk_deseq2,sample_barcode,Tbc1d8,8.44559467049399,0.010730623742208649,0.2460245275657993,0.005560490818382391,0.9405578796197824,0.9497589066578611,12491,0.9497589066578611
GSE250136,pseudobulk_deseq2,sample_barcode,Cnot11,237.94227041020852,-0.04271700822153301,0.05280903079399459,0.8615287927035808,0.35331122321062575,0.7798217312166262,12491,0.7798217312166262
GSE250136,pseudobulk_deseq2,sample_barcode,Gm15832,6.805616832936147,-0.13545433166464008,0.2538586751307133,0.3024873088752571,0.5823272870361542,0.8583661716050441,12491,0.8583661716050441
GSE250136,pseudobulk_deseq2,sample_barcode,Rnf149,95.94911634107883,-0.06743671481439847,0.08234182226771407,0.874130943379015,0.3498142217647804,0.7781047617874627,12491,0.7781047617874627
GSE250136,pseudobulk_deseq2,sample_barcode,Map4k4,947.3045380608307,-0.049223605980508824,0.03662722785355461,1.820754960622537,0.17722343800191465,0.6446492179402137,12491,0.6446492179402137
GSE250136,pseudobulk_deseq2,sample_barcode,Pantr1,212.4677450596253,0.5656962094625023,0.2546499316284934,4.906419127196273,0.026757056893773064,0.3142091569865064,12491,0.3142091569865064
GSE250136,pseudobulk_deseq2,sample_barcode,Pou3f3,58.65357396398291,0.604472711353,0.26730843656055564,5.086878119852429,0.02410755209277509,0.2981353024094162,12491,0.2981353024094162
GSE250136,pseudobulk_deseq2,sample_barcode,Mrps9,525.2735127824681,0.028197696095602985,0.03044854072951513,0.8578558363903994,0.3543394169213998,0.7798217312166262,12491,0.7798217312166262
GSE250136,pseudobulk_deseq2,sample_barcode,Gpr45,22.58100304497239,0.09730647886325297,0.15572701151188456,0.4066204831702578,0.5236898178148918,0.8486482948708821,12491,0.8486482948708821
GSE250136,pseudobulk_deseq2,sample_barcode,Tgfbrap1,57.47124468555564,-0.04691363912016991,0.0921059954116355,0.48105279129816836,0.48794583205628256,0.8340005312943194,12491,0.8340005312943194
GSE250136,pseudobulk_deseq2,sample_barcode,AI597479,53.83164040676627,-0.10522238788065726,0.09394184549754377,1.2871411049544008,0.25657547778553624,0.7166268369565816,12491,0.7166268369565816
GSE250136,pseudobulk_deseq2,sample_barcode,Fhl2,6.595981808464426,-0.7647275459146479,0.35354533372319286,4.626948912997548,0.03147348599910929,0.3371387994244211,12491,0.3371387994244211
GSE250136,pseudobulk_deseq2,sample_barcode,Nck2,82.59448305597095,-0.02418912683996353,0.08452483458737979,0.1423093988236701,0.7059958661436654,0.8713205897477228,12491,0.8713205897477228
GSE250136,pseudobulk_deseq2,sample_barcode,Uxs1,152.16019045882476,-0.07878983444250756,0.06992687393811145,1.2774810732120443,0.2583679129527151,0.7175897814904032,12491,0.7175897814904032
GSE250136,pseudobulk_deseq2,sample_barcode,Tpp2,471.95268398533193,-0.02219936775922675,0.0394770983030345,0.4513422621747054,0.5016982237628036,0.8388647170230048,12491,0.8388647170230048
GSE250136,pseudobulk_deseq2,sample_barcode,Mettl21c,8.862982849453042,-0.16492815521906046,0.2308801060930053,0.5500429326393146,0.45830015241244865,0.8269272182632653,12491,0.8269272182632653
GSE250136,pseudobulk_deseq2,sample_barcode,Gm8251,58.31248268559433,-0.04831504207550435,0.15893074948925515,0.11555375895022735,0.7339077438587862,0.8749839326993787,12491,0.8749839326993787
GSE250136,pseudobulk_deseq2,sample_barcode,Tex30,267.1807318310536,0.017044799113126462,0.042109809450804905,0.16396594942020215,0.6855311038304003,0.8706756737934088,12491,0.8706756737934088
GSE250136,pseudobulk_deseq2,sample_barcode,Poglut2,127.54228822890832,-0.023732108926972556,0.0684965188493953,0.2752429737210207,0.5998362284100499,0.8609348741244255,12491,0.8609348741244255
GSE250136,pseudobulk_deseq2,sample_barcode,Bivm,61.69679255660345,0.05487151374680514,0.08498818257617198,0.43505523501107746,0.5095187897495428,0.8418312273189651,12491,0.8418312273189651
GSE250136,pseudobulk_deseq2,sample_barcode,Ercc5,238.179897402291,0.10923288202355723,0.05358547116037168,4.1582663795065,0.04143178961639511,0.3768995282656773,12491,0.3768995282656773
GSE250136,pseudobulk_deseq2,sample_barcode,Gulp1,42.1781751911205,0.11018274794207597,0.11335673207603504,0.9581362093200596,0.3276569056326785,0.7653612283132621,12491,0.7653612283132621
GSE250136,pseudobulk_deseq2,sample_barcode,Wdr75,411.22455272872094,0.02148174483897228,0.04459879308435968,0.4073986129015168,0.523292828477886,0.8486013279263563,12491,0.8486013279263563
GSE250136,pseudobulk_deseq2,sample_barcode,Slc40a1,7.0778057877956195,-0.3848604974668318,0.3059809498858131,1.5940762686093422,0.20674471417987333,0.6800087473416888,12491,0.6800087473416888
GSE250136,pseudobulk_deseq2,sample_barcode,Slc39a10,428.8104481566176,-0.08322293793160736,0.04541270401620048,3.585722690529252,0.05827806282400061,0.43485796445504016,12491,0.43485796445504016
GSE250136,pseudobulk_deseq2,sample_barcode,Tmeff2,7.540743693989554,0.3434691635636344,0.2726072125160142,1.6230779108949775,0.2026631503865329,0.6756827332813299,12491,0.6756827332813299
GSE250136,pseudobulk_deseq2,sample_barcode,Nabp1,27.819089889237194,-0.07631775158882255,0.14611520880488663,0.4054688953427217,0.5242783210775505,0.8486482948708821,12491,0.8486482948708821
GSE250136,pseudobulk_deseq2,sample_barcode,Myo1b,307.63519072226774,-0.2034475652725725,0.06823412219582012,8.93599655398387,0.002796048767157367,0.13832223625940882,12491,0.13832223625940882
GSE250136,pseudobulk_deseq2,sample_barcode,Gm31812,7.845875268793126,-0.17962252138272597,0.24755057276240988,0.5402085415956179,0.4623463129092322,0.8269272182632653,12491,0.8269272182632653
GSE250136,pseudobulk_deseq2,sample_barcode,Stat1,21.551599470660005,0.18961374406180087,0.1452116790355951,1.7098320319423976,0.19100716494556158,0.6596929115889912,12491,0.6596929115889912
GSE250136,pseudobulk_deseq2,sample_barcode,Gls,413.4197674481968,0.011982490664818529,0.035423753188302896,0.22650574208617513,0.6341269601704506,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Nab1,48.284830535314285,-0.1646237318661392,0.13877935712228048,1.4817489253382234,0.22350108707734143,0.6963154346709889,12491,0.6963154346709889
GSE250136,pseudobulk_deseq2,sample_barcode,Nemp2,48.02420278512425,-0.005372443774110315,0.10146807847967368,0.09253260563662025,0.7609818287137127,0.8790846319491558,12491,0.8790846319491558
GSE250136,pseudobulk_deseq2,sample_barcode,Mfsd6,5.746703272627201,-0.2902651327671582,0.31962464838833454,0.9073357886884565,0.3408223019664545,0.7733282466292224,12491,0.7733282466292224
GSE250136,pseudobulk_deseq2,sample_barcode,Inpp1,20.10728691066908,-0.13033598310912053,0.15381555469381145,0.719275199791582,0.39638175969965617,0.8024117568438752,12491,0.8024117568438752
GSE250136,pseudobulk_deseq2,sample_barcode,Hibch,104.36212770173421,0.08278207152945755,0.07573088641548976,1.3895110461157003,0.23848768957597,0.7059903122746228,12491,0.7059903122746228
GSE250136,pseudobulk_deseq2,sample_barcode,1700019D03Rik,33.49851501731646,0.3045810910871248,0.2274777716419275,1.8102167136704281,0.1784822352284425,0.6462771608715465,12491,0.6462771608715465
GSE250136,pseudobulk_deseq2,sample_barcode,Pms1,93.69978509415607,0.05493212118744952,0.07681420660955739,0.6133714388385272,0.4335212204592248,0.8196609209106446,12491,0.8196609209106446
GSE250136,pseudobulk_deseq2,sample_barcode,Ormdl1,311.5009675784807,0.13021934453082162,0.04664988545292746,7.802162273080597,0.005218375167121631,0.17037109914889895,12491,0.17037109914889895
GSE250136,pseudobulk_deseq2,sample_barcode,Osgepl1,130.925018699738,0.0024900971822647794,0.06824614491394097,0.03615473998226548,0.8491962935078214,0.9028713940444004,12491,0.9028713940444004
GSE250136,pseudobulk_deseq2,sample_barcode,Asnsd1,662.4217425173887,0.05968492804359337,0.029915062872445754,4.1672741372590565,0.04121205318199686,0.37667908720836,12491,0.37667908720836
GSE250136,pseudobulk_deseq2,sample_barcode,Stk17b,61.16393719048824,-0.05688070365200098,0.09019785104629542,0.3992950919732152,0.5274535253846737,0.8491514495238914,12491,0.8491514495238914
GSE250136,pseudobulk_deseq2,sample_barcode,Hecw2,21.498330982166785,0.1466154346288617,0.14708495514675543,1.0258847337612167,0.31112718905566916,0.7573753777349029,12491,0.7573753777349029
GSE250136,pseudobulk_deseq2,sample_barcode,Ccdc150,5.490874883411759,0.26182983205898475,0.3039917625470842,0.7737809749255717,0.3790499130409859,0.7957968258681618,12491,0.7957968258681618
GSE250136,pseudobulk_deseq2,sample_barcode,Gtf3c3,156.11476503221053,-0.11635200119153256,0.059032797436129505,3.911082710005644,0.0479686843530328,0.4001799943656292,12491,0.4001799943656292
GSE250136,pseudobulk_deseq2,sample_barcode,Pgap1,88.04662630565123,0.032108081864742316,0.08865525420878119,0.32838566912778333,0.5666112142945798,0.8568802599030515,12491,0.8568802599030515
GSE250136,pseudobulk_deseq2,sample_barcode,Ankrd44,75.06181741579205,0.29407548078074053,0.1466561442316317,4.028645292529632,0.04473384826205501,0.3882736377992127,12491,0.3882736377992127
GSE250136,pseudobulk_deseq2,sample_barcode,Sf3b1,2236.653132356217,0.00428373785944788,0.01914113040703487,0.05889658569128642,0.808248508263198,0.8886735225928002,12491,0.8886735225928002
GSE250136,pseudobulk_deseq2,sample_barcode,Coq10b,75.34224890567315,0.08180778564169294,0.07933534243337416,1.0676905938119035,0.30146766915821166,0.7535425647145241,12491,0.7535425647145241
GSE250136,pseudobulk_deseq2,sample_barcode,Hspd1,5768.329232816952,-0.007443422178339928,0.02203250991461502,0.11442642068516307,0.7351599209012233,0.8751440316113972,12491,0.8751440316113972
GSE250136,pseudobulk_deseq2,sample_barcode,Hspe1,7335.244984490303,-0.005701250974218458,0.020680469592412654,0.07689174383079944,0.7815546689512525,0.8839038776548407,12491,0.8839038776548407
GSE250136,pseudobulk_deseq2,sample_barcode,Mob4,368.48395775698185,-0.08851631055650318,0.05029715434846443,3.0956940733578335,0.07849966987985078,0.48657395217363736,12491,0.48657395217363736
GSE250136,pseudobulk_deseq2,sample_barcode,Rftn2,11.26112208156605,-0.6284628475463603,0.27266910964274454,5.347488871637239,0.020752137458662927,0.27721304476866304,12491,0.27721304476866304
GSE250136,pseudobulk_deseq2,sample_barcode,Mars2,28.64282717008855,0.13014201139600443,0.14152890125123294,0.898336026142232,0.34322827583138144,0.7733282466292224,12491,0.7733282466292224
GSE250136,pseudobulk_deseq2,sample_barcode,Satb2,15.930772305711209,-0.051522168740722095,0.17716682417501983,0.1793082253304874,0.6719684159404465,0.869907271904992,12491,0.869907271904992
GSE250136,pseudobulk_deseq2,sample_barcode,9130024F11Rik,9.797030080396361,-0.22280399714210308,0.2273952436493636,0.9632758465522357,0.32636290833937337,0.7653612283132621,12491,0.7653612283132621
GSE250136,pseudobulk_deseq2,sample_barcode,4930558J18Rik,14.201217627956684,-0.10792552969537293,0.19889582900820005,0.3201129075930851,0.5715397995315159,0.8571849605642063,12491,0.8571849605642063
GSE250136,pseudobulk_deseq2,sample_barcode,1700066M21Rik,20.398718988957842,0.0695170065515029,0.15235356418859436,0.2247303139506016,0.6354590542958902,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Tyw5,88.21290300602159,-0.12309351602123786,0.07768932922017163,2.5526552156713365,0.11010906714495192,0.5579157195295941,12491,0.5579157195295941
GSE250136,pseudobulk_deseq2,sample_barcode,Maip1,241.33754280398415,-0.08401987851841984,0.04882340800380063,3.0612817213861376,0.08017840075151057,0.49258643649108075,12491,0.49258643649108075
GSE250136,pseudobulk_deseq2,sample_barcode,Spats2l,34.0426166275284,0.09709145902915575,0.12413802252690079,0.6641356106554497,0.41510370272723945,0.8121475896223571,12491,0.8121475896223571
GSE250136,pseudobulk_deseq2,sample_barcode,Kctd18,70.12705224409382,0.0656344212052796,0.08346345053428865,0.6279974073003132,0.4280908308717059,0.8178093696715628,12491,0.8178093696715628
GSE250136,pseudobulk_deseq2,sample_barcode,Sgo2a,240.8105406832845,-0.03237053243460136,0.07761152762989841,0.2197357650035201,0.639241325957687,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Bzw1,3389.4900823906833,-0.022377156608034764,0.01972623457156558,1.3158479557355918,0.2513385744484012,0.7132980464231853,12491,0.7132980464231853
GSE250136,pseudobulk_deseq2,sample_barcode,Clk1,332.05684408720276,0.0027826098843405766,0.050331523321613905,0.11904112191541572,0.7300768058509711,0.8749839326993787,12491,0.8749839326993787
GSE250136,pseudobulk_deseq2,sample_barcode,Ppil3,301.34629157737805,-0.0030408136899862464,0.04576815166701532,0.006692308107261624,0.9348005644759807,0.9463936978442895,12491,0.9463936978442895
GSE250136,pseudobulk_deseq2,sample_barcode,Nif3l1,260.0173719241453,0.07924162460278153,0.04608917934074627,2.9998545602849163,0.0832719916736799,0.4999193035409217,12491,0.4999193035409217
GSE250136,pseudobulk_deseq2,sample_barcode,Orc2,366.61584626279455,-0.017178422503398832,0.037089721042734655,0.261211331170756,0.6092891728641749,0.8629759598290806,12491,0.8629759598290806
GSE250136,pseudobulk_deseq2,sample_barcode,Gm15834,7.720620549235051,0.10590586393951161,0.2619707351421549,0.16458914049614748,0.6849660758011644,0.8706756737934088,12491,0.8706756737934088
GSE250136,pseudobulk_deseq2,sample_barcode,Fam126b,140.87538533842988,-0.10076941685294145,0.07247363050067325,1.9724932307469487,0.1601834680994911,0.626586757457765,12491,0.626586757457765
GSE250136,pseudobulk_deseq2,sample_barcode,Ndufb3,1196.1936404332218,0.0068433874026555186,0.023082596273425907,0.0918561152186328,0.7618306193191867,0.8795358278209149,12491,0.8795358278209149
GSE250136,pseudobulk_deseq2,sample_barcode,Cflar,66.39002505346944,0.04366148026121754,0.0928321265304637,0.24220086110594252,0.6226210363596091,0.8676073691015059,12491,0.8676073691015059
GSE250136,pseudobulk_deseq2,sample_barcode,Casp8,9.30010654735357,-0.2718328187001025,0.24249829610341775,1.296055277834256,0.25493503161865216,0.7153759930166178,12491,0.7153759930166178
GSE250136,pseudobulk_deseq2,sample_barcode,Trak2,38.049827432077876,-0.002584514185282671,0.14665983679550929,0.05853249454239062,0.8088306090654532,0.8886735225928002,12491,0.8886735225928002
GSE250136,pseudobulk_deseq2,sample_barcode,Stradb,50.22487689830978,0.05299705501290913,0.10421831653773568,0.2653773676500748,0.606449666828304,0.8629759598290806,12491,0.8629759598290806
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem237,330.8438928398094,0.09149720244879546,0.037958291534700116,5.826012854919043,0.015790873553974606,0.255808055368538,12491,0.255808055368538
GSE250136,pseudobulk_deseq2,sample_barcode,G730003C15Rik,18.48862670044493,0.16748309471992964,0.1657239094692229,1.0748448186695043,0.2998536745202589,0.7532526940382207,12491,0.7532526940382207
GSE250136,pseudobulk_deseq2,sample_barcode,Als2,32.7350000579463,-0.002946637260275182,0.12196496483225007,0.09365992816805147,0.7595748787854897,0.8790846319491558,12491,0.8790846319491558
GSE250136,pseudobulk_deseq2,sample_barcode,Fzd7,173.6687118159846,0.035268056329120494,0.10087549792063837,0.14625901761721138,0.7021363207983302,0.8713205897477228,12491,0.8713205897477228
GSE250136,pseudobulk_deseq2,sample_barcode,Sumo1,2390.5706559384703,-0.007998657695165121,0.023007938670539872,0.12273294412307223,0.7260890878441084,0.8749839326993787,12491,0.8749839326993787
GSE250136,pseudobulk_deseq2,sample_barcode,Nop58,2701.2095779798833,-0.022058901561842016,0.021212083883245365,1.0876233085050444,0.29699840739497246,0.7506090870828017,12491,0.7506090870828017
GSE250136,pseudobulk_deseq2,sample_barcode,Bmpr2,197.39820780960775,-0.13952026858385713,0.05589222191349332,6.546791803391784,0.010507345326506098,0.21443912275826987,12491,0.21443912275826987
GSE250136,pseudobulk_deseq2,sample_barcode,Fam117b,184.280090506043,-0.013986355774806614,0.0644615431664142,0.3321354709947286,0.5644043427721694,0.855926449881544,12491,0.855926449881544
GSE250136,pseudobulk_deseq2,sample_barcode,Ica1l,8.770565439140904,0.19768014176760348,0.2513554288027631,0.6277859802978583,0.4281685956973952,0.8178093696715628,12491,0.8178093696715628
