study,technique,analysis_level,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_BH
GSE250136,pseudobulk_deseq2,sample_barcode,Pcmtd1,195.3959713879662,0.0020221534388475365,0.06192281136029977,0.03265603409188861,0.9739488848867414,0.9932608791410581,0.994163838649067
GSE250136,pseudobulk_deseq2,sample_barcode,Gm26901,65.7001597151748,0.0895194292076748,0.09900655153971899,0.9041768228010831,0.3659016479052986,0.8305791702995445,0.9510513448023368
GSE250136,pseudobulk_deseq2,sample_barcode,Sntg1,0.24893477284959453,-0.8589419896564342,1.3116586471297516,-0.6548517722473156,0.512563193760621,NA,0.9863615547836008
GSE250136,pseudobulk_deseq2,sample_barcode,Rrs1,667.4208257466804,-0.0034038662015107054,0.029805744011960265,-0.11420168542495779,0.9090779158760056,0.9829238316568345,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Adhfe1,2.6067275882494676,-0.28090459015351504,0.45372150171501235,-0.6191123609785512,0.5358423407546525,NA,0.9928837563484711
GSE250136,pseudobulk_deseq2,sample_barcode,2610203C22Rik,0.5856346586801429,-0.6295168106113107,1.154981455451019,-0.5450449508433753,0.5857226022431571,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Mybl1,31.998332522034055,-0.008875303705440377,0.13159757236463113,-0.06744276164037925,0.9462292277958531,0.9898913448121939,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Vcpip1,98.39445584635573,-0.02626948776433722,0.07783921967235312,-0.3374839557091243,0.7357521049559326,0.9477979602916334,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,1700034P13Rik,2.526186004430487,-0.07465363305276876,0.4617149059186171,-0.161687725684835,0.8715517708357539,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Sgk3,8.038002174518624,-0.035575209473253294,0.25440726732256086,-0.13983566526088181,0.8887898333307729,0.9799487380405587,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Mcmdc2,4.6825746579549845,-0.06152416449903477,0.33752494653085374,-0.18228034736807444,0.855362720838478,0.9750612261644243,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Snhg6,683.5308681328752,-0.031127244466295764,0.04744850335174087,-0.6560216290816624,0.5118102077593341,0.8876695899075535,0.9863615547836008
GSE250136,pseudobulk_deseq2,sample_barcode,Tcf24,0.6001156098815735,-1.1798573777109045,0.8674721305586985,-1.3601098365558015,0.17379516875809262,NA,0.8280409763323108
GSE250136,pseudobulk_deseq2,sample_barcode,Cops5,697.6709049081202,-0.03695646194292437,0.028105217275354127,-1.3149324405092582,0.18853260892837082,0.6968895905512597,0.84116000966874
GSE250136,pseudobulk_deseq2,sample_barcode,Cspp1,498.235701394412,0.004410650577849064,0.03714521243665679,0.11874075522842908,0.9054807469382213,0.9825755386465982,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Arfgef1,208.96999961182553,0.03564441249399026,0.04811231712002036,0.7408583628402716,0.45877932359843926,0.8712507314807414,0.9798940826691314
GSE250136,pseudobulk_deseq2,sample_barcode,Cpa6,0.7719969401176441,-0.21001671242817962,0.8460807791778022,-0.24822300375653022,0.8039618687849357,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Prex2,102.60847090651524,0.029406505132079916,0.07064686627458049,0.4162464194489076,0.6772296955684645,0.939175631861261,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,A830018L16Rik,19.561621629105712,-0.24551682269509073,0.21084037446284917,-1.1644677795729852,0.24423449347726428,0.7480958706498042,0.8877899904353064
GSE250136,pseudobulk_deseq2,sample_barcode,Sulf1,157.21420016741442,-0.21780989169292375,0.09845519602452679,-2.212274216981537,0.026947723476139447,0.33859863902574117,0.43940359061893514
GSE250136,pseudobulk_deseq2,sample_barcode,Slco5a1,61.6399305177892,-2.947381339570968e-4,0.0871997739236478,-0.003380033235122487,0.9973031288018197,0.9991112852047689,0.9990459040378212
GSE250136,pseudobulk_deseq2,sample_barcode,Prdm14,4.680317785502475,0.14269710463878216,0.48740952174503865,0.29276634590127326,0.7697007537481801,0.9543538191743209,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ncoa2,217.10469004777795,0.0347365603174726,0.052066678138635046,0.6671553008429211,0.504672939522995,0.8861484371770532,0.9861154411880824
GSE250136,pseudobulk_deseq2,sample_barcode,Gm29570,0.49883990381444726,-0.9071215804469438,1.0065770479610112,-0.9011943817758105,0.3674849776005626,NA,0.9515283935876627
GSE250136,pseudobulk_deseq2,sample_barcode,Tram1,478.95515363635803,-0.026967882405025522,0.0320487644146766,-0.8414640282567553,0.400088028827359,0.8453749957161854,0.9608855307818364
GSE250136,pseudobulk_deseq2,sample_barcode,Lactb2,95.16590494847543,0.11480433857859566,0.10379399415181732,1.10607882003918,0.2686924051536676,0.7669044738805536,0.9042755859622912
GSE250136,pseudobulk_deseq2,sample_barcode,Eya1,64.76703788029381,-0.7584320845776948,0.19052725246968652,-3.9807013156732722,6.87122437314018e-5,0.04408155394133889,0.05893389880474605
GSE250136,pseudobulk_deseq2,sample_barcode,Gm9947,0.33565281440846606,-0.717843777886576,1.0148114126028966,-0.7073666781548836,0.4793386388392909,NA,0.9809027079137834
GSE250136,pseudobulk_deseq2,sample_barcode,Msc,3.2924923442511904,-0.6754578565999046,0.492094920911667,-1.3726170051674889,0.16987144254101913,0.6752839393108219,0.8227265543821357
GSE250136,pseudobulk_deseq2,sample_barcode,Trpa1,0.5572654591933099,0.40020613816157924,0.9060432737662127,0.4417075318025537,0.6587008587285649,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Kcnb2,73.92990952491898,0.43201388219474673,0.16605076527444537,2.601697628316996,0.009276360031390617,0.218320644924032,0.28695707995924025
GSE250136,pseudobulk_deseq2,sample_barcode,Terf1,337.92682663120655,0.017911644922180604,0.05688678002637034,0.3148648053884841,0.7528643046453669,0.9513456718201663,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Sbspon,24.8810984137331,0.16959725609013981,0.15179606850974522,1.1172704125683715,0.2638787221846939,0.7613007463001382,0.8994203000580993
GSE250136,pseudobulk_deseq2,sample_barcode,4930444P10Rik,1.3945823805976625,-0.5545762542452087,0.6751684003310385,-0.8213895288542786,0.41142442604897633,NA,0.9668872308447235
GSE250136,pseudobulk_deseq2,sample_barcode,Rpl7,20538.827586293457,-0.010567128020531884,0.02407817385232025,-0.4388675023838488,0.6607575453226711,0.9355431094565941,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Rdh10,52.91824676381321,-0.09694416899648163,0.09499214412963343,-1.0205493294707015,0.3074680065943284,0.7953937629111576,0.9261400842309294
GSE250136,pseudobulk_deseq2,sample_barcode,Stau2,161.27172814003805,-0.05089152902840558,0.05442098140739602,-0.9351453743075869,0.34971338548329967,0.817860573902629,0.9416925470239124
GSE250136,pseudobulk_deseq2,sample_barcode,Ube2w,152.9272271551555,-0.08046524270358026,0.06180563782366583,-1.301907811924069,0.19294790167023193,0.700709202758252,0.8433192695572597
GSE250136,pseudobulk_deseq2,sample_barcode,Eloc,1357.580899914579,-0.033201050695742695,0.026861513096604922,-1.2360082090810827,0.21645551227838997,0.7268688409133109,0.8686632940789292
GSE250136,pseudobulk_deseq2,sample_barcode,D030040B21Rik,1.5992732408103942,0.25156192215890544,0.5678558203608641,0.44300315879309204,0.6577634499175303,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem70,160.70222921679456,-0.05912991568371709,0.060184720865408325,-0.9824738710004137,0.3258664492942149,0.8054789318619928,0.931469190626181
GSE250136,pseudobulk_deseq2,sample_barcode,Ly96,6.325548859614903,-0.04920149615775898,0.30443600347340166,-0.1616152347173276,0.8716088594681584,0.9769992770683863,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Jph1,33.82018138327214,-0.004448890198256018,0.12915236442458736,-0.03444683508565377,0.9725208366153905,0.9932608791410581,0.9941335263289087
GSE250136,pseudobulk_deseq2,sample_barcode,Gdap1,12.29715214296593,0.3775497183717582,0.2776250048675232,1.35992692211538,0.17385305050930977,0.6805813711949328,0.8280409763323108
GSE250136,pseudobulk_deseq2,sample_barcode,Pi15,0.2390686572406145,0.41987869503703257,1.3186585516745306,0.31841350780597405,0.7501712933235971,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm28154,0.190471494845081,0.9110290893071182,1.722193615792607,0.5289934191794309,0.5968100150238654,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm16070,0.4930585591151969,-0.024773355424327664,0.9761665918916891,-0.025378204529946054,0.979753295773978,NA,0.9954698380513121
GSE250136,pseudobulk_deseq2,sample_barcode,Crispld1,4.153468327915534,-1.1841406106686465,0.4175784756070399,-2.8357319158925614,0.004572080644970521,0.1760290019213631,0.23404871686178685
GSE250136,pseudobulk_deseq2,sample_barcode,Gm28756,2.6292520813632785,-0.31340358807706586,0.5113065282882759,-0.6129465804519674,0.5399116621196025,NA,0.9936252579865863
GSE250136,pseudobulk_deseq2,sample_barcode,Tfap2b,1.9706965797736606,0.6259190035548142,0.7464990229862166,0.8384726359733913,0.40176530988404696,NA,0.9611908430625913
GSE250136,pseudobulk_deseq2,sample_barcode,Il17f,8.733107750357734,0.22748870886943315,0.2824906415839373,0.8052964430746947,0.42064863387270784,0.856355570467117,0.9711860370098108
GSE250136,pseudobulk_deseq2,sample_barcode,Mcm3,1534.3410868218937,0.06548548664618573,0.02796748685141692,2.341486276335481,0.019207132082427313,0.29551106888920414,0.3847258881337006
GSE250136,pseudobulk_deseq2,sample_barcode,Paqr8,16.678900024026024,0.23485816669676512,0.17014332363155993,1.3803548777814119,0.16747740593044433,0.6736902629057832,0.8215137308283135
GSE250136,pseudobulk_deseq2,sample_barcode,Efhc1,3.1895485500154552,-0.42994006706461535,0.408839789936283,-1.0516101359205297,0.2929784555113589,0.784524504250639,0.9183963226906464
GSE250136,pseudobulk_deseq2,sample_barcode,Tram2,31.707783257280607,-0.09495894458759939,0.12177074487109807,-0.7798173911814316,0.43549836821364307,0.8627287004499005,0.9742949309211391
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem14a,23.137918468321836,-0.18220063957385796,0.158747540601394,-1.147738345322485,0.2510765963683891,0.7538255385241418,0.8936823771280926
GSE250136,pseudobulk_deseq2,sample_barcode,Gsta3,5.491455337257547,0.1339900291360601,0.49418323482057036,0.27113430746939365,0.7862877359479886,0.9572260931393692,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm28836,0.777166801501812,-0.7303769721882729,0.8893876267051801,-0.8212133273025429,0.4115247665235988,NA,0.9668872308447235
GSE250136,pseudobulk_deseq2,sample_barcode,Kcnq5,0.628458788084791,-0.0858224040066484,0.8637764596988997,-0.09935719252706293,0.9208546699411231,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Rims1,15.516114809177887,-0.1569914573049976,0.21222970589280407,-0.7397242372106619,0.4594673383516516,0.8712507314807414,0.9798940826691314
GSE250136,pseudobulk_deseq2,sample_barcode,Gm29107,11.635826579166107,-0.10162482096586956,0.2256109903398733,-0.4504426881544029,0.6523912703469695,0.933163875661991,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ogfrl1,132.9907038637336,-0.05402008913143359,0.06419267463951128,-0.8415304306105924,0.4000508446861447,0.8453749957161854,0.9608855307818364
GSE250136,pseudobulk_deseq2,sample_barcode,B3gat2,9.495284542797988,0.02602048068800421,0.22871542064582054,0.11376793315697972,0.9094217591419388,0.9829238316568345,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Smap1,980.5678947732057,0.044484553809220694,0.027489615900266027,1.6182311884827099,0.10561278382170508,0.582675113316291,0.7272375774869962
GSE250136,pseudobulk_deseq2,sample_barcode,Sdhaf4,212.89836003485328,0.03074008113973528,0.046590921445869425,0.6597869324273813,0.5093905702996049,0.8876695899075535,0.9863615547836008
GSE250136,pseudobulk_deseq2,sample_barcode,Fam135a,144.48745384982132,-0.07798487319701906,0.06524173163095147,-1.1953219396160555,0.23196127106563832,0.7422951494258393,0.8838182721064851
GSE250136,pseudobulk_deseq2,sample_barcode,Col9a1,1.2916267734007962,-1.1829936005665065,0.7337177665497393,-1.6123278656989022,0.10689061261783835,NA,0.7297411402993469
GSE250136,pseudobulk_deseq2,sample_barcode,Lmbrd1,92.1824185935082,-0.03811162067816341,0.0883155838024199,-0.4315390221891862,0.6660764853878758,0.9364256131524596,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Adgrb3,38.5830957641818,0.012718995248720957,0.1269082539429252,0.10022197023088117,0.9201681041059663,0.986310744777733,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Phf3,679.842211821095,-0.039510343002903056,0.03584643270246292,-1.1022112947988936,0.2703698227398685,0.7678924941439403,0.9053871474464721
GSE250136,pseudobulk_deseq2,sample_barcode,Ptp4a1,2.7829892248671566,-0.49968167412344827,0.42313384217484,-1.180906900651493,0.2376397097051951,NA,0.8842318123391681
GSE250136,pseudobulk_deseq2,sample_barcode,Ptp4a1.1,8.698389496360958,0.19019341371568121,0.2344646218675556,0.8111817134745287,0.417261325451239,0.8547821360822154,0.9702955106097223
GSE250136,pseudobulk_deseq2,sample_barcode,Khdrbs2,5.949576439355403,0.5283982820864462,0.28141967761359227,1.8776166846867468,0.06043362159993142,0.47221510362907687,0.5985930640546122
GSE250136,pseudobulk_deseq2,sample_barcode,Prim2,193.5774524043779,0.10638477791871453,0.05920366747325109,1.7969288467945068,0.07234691637882593,0.506884114035647,0.6381481342294857
GSE250136,pseudobulk_deseq2,sample_barcode,Rab23,113.73527843477487,0.033492403633075776,0.07445432151353355,0.44983827603597015,0.6528270565177066,0.933163875661991,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Bag2,191.427998046151,-0.053727467942629684,0.0612855888602711,-0.8766737652652135,0.3806638602807848,0.8373418585929145,0.9558983467414861
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp451,372.0987749672678,0.02337876170125711,0.03669264573395812,0.6371511575034954,0.5240263887188867,0.891240414116213,0.9886146573103473
GSE250136,pseudobulk_deseq2,sample_barcode,Bend6,34.28812684096722,0.0673845100034471,0.12288322024374296,0.5483621756476408,0.5834432427854361,0.9154658416062702,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Dst,654.9249772449492,-0.19750966669247874,0.09268458677310615,-2.1309871853449227,0.03309019791180746,0.3722884350878136,0.4815402199853325
GSE250136,pseudobulk_deseq2,sample_barcode,Gm26788,2.0606902514192442,-0.516006059386915,0.5003048629213885,-1.0313832577477735,0.3023611288739324,NA,0.92469347936713
GSE250136,pseudobulk_deseq2,sample_barcode,Gm37233,1.3339780316611283,-0.12876561793166252,0.6063934136485369,-0.2123466631289873,0.8318365934793139,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ccdc115,265.8742243649316,0.07755160573196512,0.049422814749624046,1.5691458716959266,0.1166139532718013,0.6024132595831743,0.7490039600723929
GSE250136,pseudobulk_deseq2,sample_barcode,Imp4,346.69201292616617,-0.06748221132272632,0.04190074981704166,-1.6105251485327907,0.10728325982305562,0.5855344502912275,0.730242715470921
GSE250136,pseudobulk_deseq2,sample_barcode,Ptpn18,5.9975121238157065,-0.16376359169922813,0.3219227554238075,-0.5087046160611893,0.61095928633025,0.9203322159265306,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm28417,0.620938818955347,0.06854488304777401,0.9138278215375599,0.07500853162080784,0.9402079237663497,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Cfc1,2.529008345082635,0.30732434434218336,0.6098027377316613,0.5039733758581761,0.6142800863771336,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Amer3,0.1234786546106938,-0.349942416293722,2.2015479087778527,-0.15895289623199066,0.8737059852568616,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Arhgef4,42.47195965289918,-0.019607282448402312,0.10822084647559349,-0.1811784243696915,0.8562275291925812,0.9754319738453577,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm38336,10.222724939326781,-0.2914838759691265,0.2159860858739498,-1.349549323002397,0.1771605890085073,0.6843526018540903,0.8305223216897669
GSE250136,pseudobulk_deseq2,sample_barcode,Fam168b,355.8172372499058,0.04319709349868423,0.04071704301987352,1.0609093955472215,0.28873107898346767,0.7798869929517902,0.9136394499748667
GSE250136,pseudobulk_deseq2,sample_barcode,Plekhb2,47.3360949110947,0.1768215129047841,0.10089198454816958,1.752582365156698,0.07967372048441072,0.5210691700508101,0.6556907710031541
GSE250136,pseudobulk_deseq2,sample_barcode,Gm33222,1.4001499366481889,-1.5262762746970497,0.8432390957859681,-1.810016023123827,0.07029330240561998,NA,0.6317929289816014
GSE250136,pseudobulk_deseq2,sample_barcode,4930535G08Rik,1.2122043050699605,1.0774514117451481,0.7478388522044985,1.440753457204061,0.1496543466285931,NA,0.8014000268492446
GSE250136,pseudobulk_deseq2,sample_barcode,Hs6st1,121.63621303012802,0.08383672377240717,0.09480390672341743,0.884317183436268,0.37652501484852346,0.8351692911709764,0.9539707387030375
GSE250136,pseudobulk_deseq2,sample_barcode,Gm37335,0.17062443183012946,1.1566808091700909,2.045812977490417,0.5653893204788359,0.5718089869055747,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm33280,1.683691064265062,-0.5411868825941928,0.5366629923493256,-1.0084296668660964,0.3132482367278407,NA,0.9280963650348915
GSE250136,pseudobulk_deseq2,sample_barcode,Uggt1,183.17738581099093,0.032263789162603876,0.055788297952547396,0.5783253898523113,0.5630444557824735,0.9089788857145243,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Neurl3,0.16798615649940385,0.1170305631138178,1.5530204813397395,0.0753567416012823,0.9399308765028783,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Arid5a,9.818443922723718,-0.11745450541395656,0.22928816858727075,-0.5122571571731643,0.6084710453073472,0.9201841962594633,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,4930403P22Rik,5.035974410781939,-0.26084236600965316,0.31851419572572204,-0.818934821461675,0.4128236015484499,0.8517712933017463,0.9670330924281401
GSE250136,pseudobulk_deseq2,sample_barcode,Kansl3,169.89391757023006,-0.01606512916658973,0.053889961856491066,-0.29810986337995854,0.7656193137591265,0.9542303258034618,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Lman2l,142.50922893374855,0.042512627685200234,0.05941460629489279,0.7155248572076218,0.4742847868310174,0.8753916545747094,0.9804266527942409
GSE250136,pseudobulk_deseq2,sample_barcode,Cnnm4,13.666869703037863,0.4439201494983366,0.2009024246931428,2.209630621314689,0.027130808333028597,0.34027588769422795,0.4416038580843626
GSE250136,pseudobulk_deseq2,sample_barcode,Cnnm3,75.16433936904139,-0.08072030693459539,0.08208307884078615,-0.9833976511914948,0.3254117658518131,0.8053175893260891,0.931469190626181
GSE250136,pseudobulk_deseq2,sample_barcode,Gm38033,0.8819497960165325,0.3075535534834043,0.9475278220404348,0.3245852484005264,0.7454949933025081,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ankrd23,9.08290693998848,-0.19954899427731268,0.22683527163238895,-0.8797088426384737,0.37901705783806805,0.8361240494690492,0.955076145460062
GSE250136,pseudobulk_deseq2,sample_barcode,Ankrd39,67.98952916660141,0.011027796038886246,0.08295935319875242,0.13293011111677866,0.8942486529940565,0.9801253615643579,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Sema4c,90.91019431099109,-0.1299010659995777,0.08679722026063035,-1.4966039881175606,0.1344963318070185,0.6348208354744069,0.7840242833015613
GSE250136,pseudobulk_deseq2,sample_barcode,D430040D24Rik,13.990284357079288,-0.11330244574146976,0.18947989866114148,-0.5979655179365251,0.5498629414095736,0.9038779704182052,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Fam178b,17.0349411844331,-0.20636488998535382,0.20941001868542733,-0.9854585338409818,0.32439888999382727,0.8049431941658256,0.9311526798592873
GSE250136,pseudobulk_deseq2,sample_barcode,Cox5b,3943.3656733390703,0.022597734907586233,0.020607385924006825,1.0965842533797907,0.2728231740978019,0.7696528098787513,0.9073449896547386
GSE250136,pseudobulk_deseq2,sample_barcode,Actr1b,292.64111752427584,-0.03052165947816696,0.0446687802216207,-0.6832884024756465,0.4944246211004429,0.8810978464463596,0.9827611967018025
GSE250136,pseudobulk_deseq2,sample_barcode,4933424G06Rik,0.1382177333826507,0.6396380917422301,2.5705253277637894,0.24883555311967254,0.8034879884823458,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Zap70,0.46868200285627487,-1.3317880760174825,1.0399752514613176,-1.280595931630224,0.2003356297446935,NA,0.850989559309078
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem131,172.29403564148913,0.044138033120218266,0.057843938563789915,0.7630537307127372,0.4454313525504939,0.8681295365098158,0.9772408653873077
GSE250136,pseudobulk_deseq2,sample_barcode,Gm38115,35.07470189446438,-0.09080768705324653,0.11808262470473184,-0.7690181962021349,0.44188250850328037,0.8673919741306881,0.9772215695107075
GSE250136,pseudobulk_deseq2,sample_barcode,Vwa3b,6.05843578527609,-0.23924573828033205,0.4764534698651032,-0.5021387258404666,0.6155699410879076,0.9225816670308224,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Cnga3,0.25234309644014064,0.4139014485699642,1.3089136808736836,0.3162175280295719,0.7518374043966414,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Inpp4a,28.003757110752233,-0.1608493116445322,0.15757503063718342,-1.0207791868680502,0.30735906738777385,0.7952759144330265,0.9260500073958174
GSE250136,pseudobulk_deseq2,sample_barcode,Coa5,206.27496065647682,0.026770397547110032,0.05214675127060497,0.5133665452750928,0.6076949428881581,0.9198490478521973,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Unc50,241.31412725364984,0.04804990862798445,0.047419116317629725,1.0133024897834337,0.3109156986501139,0.7978444550548369,0.9280066422500215
GSE250136,pseudobulk_deseq2,sample_barcode,Mgat4a,38.753354907412344,0.010449858272702669,0.11016286194706597,0.0948582679135905,0.9244274043724728,0.9868567883137744,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,2010300C02Rik,2.40010066856518,0.2553741095981584,0.444586260377647,0.5744084609840052,0.5656914287187098,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Tsga10,45.91745430132806,0.05725960656795433,0.10387962573582249,0.5512111365665864,0.581488946708347,0.9154658416062702,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Lipt1,18.396463229653833,-0.05670086975916201,0.1537235024204538,-0.3688497130652003,0.7122397475525584,0.9448529045510377,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Mitd1,88.18145646514064,-0.0028078295714230677,0.07107469555631787,-0.03950533378223493,0.9684875010948611,0.9927694969341602,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Mrpl30,1456.7002811967418,0.010945880723045382,0.023873268700897537,0.45849945644996076,0.6465936529253047,0.9308633527702674,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Txndc9,772.4565876412252,0.0010013207815449494,0.03026012751053974,0.03309043496912512,0.9736024703632438,0.9932608791410581,0.9941335263289087
GSE250136,pseudobulk_deseq2,sample_barcode,Eif5b,2389.2505206947135,-0.02537081585405292,0.016825565027399264,-1.5078730380072414,0.131587024418472,0.6286579255034311,0.7784045069114642
GSE250136,pseudobulk_deseq2,sample_barcode,Rev1,373.54100143828276,-0.02124611510758406,0.04734244884078709,-0.4487751611462867,0.653593858655563,0.9333513798789081,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm37062,0.3384517065891689,-0.746613962025077,1.025810855433996,-0.7278280962519182,0.46671882318545665,NA,0.9804266527942409
GSE250136,pseudobulk_deseq2,sample_barcode,Aff3,108.68613977016315,0.009646755219218312,0.11293932173430793,0.08541538120719816,0.9319311654152551,0.9877815897253698,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm16152,24.999806553564277,0.07244908501966683,0.14071752709075147,0.5148547342858222,0.6066545341471073,0.9195654952532545,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Lonrf2,17.433361108264677,0.24779141994618606,0.170073081958842,1.456970245333427,0.145124593823124,0.6467959542916639,0.7948098863058037
GSE250136,pseudobulk_deseq2,sample_barcode,Chst10,54.067248016262326,0.25712084425063286,0.0939895711890374,2.735631634423527,0.006226067899325614,0.18946463849479478,0.2511076509693676
GSE250136,pseudobulk_deseq2,sample_barcode,Pdcl3,355.7343421223601,0.01583296145156143,0.04352599951343077,0.3637587103927589,0.7160381976879171,0.9451428677706504,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Rpl31,12098.815962875386,-0.004464368765489186,0.01719381911560384,-0.25964962964148286,0.7951340499420246,0.9588467014736516,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Tbc1d8,8.442537694693257,0.009830766335621785,0.24449225779140044,0.04020890650864432,0.9679265770068148,0.9927694969341602,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Cnot11,237.85830551774126,-0.042648168603144326,0.052638497532785794,-0.8102086989960341,0.41782023868122287,0.8547821360822154,0.9702955106097223
GSE250136,pseudobulk_deseq2,sample_barcode,Gm15832,6.80318218100198,-0.13532758828794839,0.2526405862866933,-0.5356526054542178,0.5921986647063655,0.9157484094606091,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Rnf149,95.9149623184474,-0.06740141043259835,0.08188712091258481,-0.8231014802016294,0.4104502871398596,0.8512292164689463,0.9668872308447235
GSE250136,pseudobulk_deseq2,sample_barcode,Creg2,4.032076037078939,0.21528960033208766,0.37190508360457675,0.5788831877355878,0.5626679950078142,0.9089788857145243,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,D930019O06Rik,0.14483459477083285,0.39797649490662707,2.1440342429425696,0.1856204005214143,0.8527424542884472,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Rfx8,0.18424847201049446,0.15010195675952362,1.5237947835283026,0.09850536199629645,0.9215310144116904,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Map4k4,946.9746849300342,-0.04925525125667722,0.036670621129113075,-1.3431801736669553,0.17921363988976408,0.6865440476821668,0.8328347041413606
GSE250136,pseudobulk_deseq2,sample_barcode,Il1r2,0.4188671575860568,0.13422396332904923,1.0817865536083506,0.12407619865613859,0.901254943238095,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Il1r1,0.15946475800841137,0.6163783833888281,2.1212242111930686,0.29057672458026024,0.7713750634105334,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Mfsd9,4.4000317399873445,-0.2441493400740568,0.3259920231334489,-0.7489426818708115,0.45389175332059556,0.8694671009571286,0.978258393064537
GSE250136,pseudobulk_deseq2,sample_barcode,Pantr1,212.3857125107338,0.565681995371705,0.2546029156945323,2.2218205703912655,0.02629543399026159,0.3340737497966475,0.4341705140570285
GSE250136,pseudobulk_deseq2,sample_barcode,Pou3f3,58.63128385059828,0.6045059943643849,0.26727060341874526,2.261775094724044,0.02371130234500363,0.31802813242990696,0.4150382921915521
