study,technique,analysis_level,gene,component,contrast,pvalue,ci.hi,ci.lo,coef,z,logFC,log2FoldChange,n_selected_genes,padj_BH,pct_TLS,pct_neural_bias,detection_freq
GSE250136,mast,sample_single_cell,2610002M06Rik,H,Morphotypeneural_bias,0.037177604208016364,NA,NA,NA,NA,-0.017905219171308523,-0.017905219171308523,11573,0.15816883672616375,0.1850469695019946,0.18209435310936384,0.1838108775342261
GSE250136,mast,sample_single_cell,2610008E11Rik,H,Morphotypeneural_bias,0.5992775808828941,NA,NA,NA,NA,-0.004806731354009858,-0.004806731354009858,11573,0.7898004346935811,0.13267275768884312,0.13724088634739098,0.13458517243959003
GSE250136,mast,sample_single_cell,2610016A17Rik,H,Morphotypeneural_bias,3.1051825249041225e-31,NA,NA,NA,NA,-0.14177663371200264,-0.14177663371200264,11573,9.45609794162908e-29,0.1504310899498134,0.08523945675482487,0.12313907383855764
GSE250136,mast,sample_single_cell,2610020C07Rik,H,Morphotypeneural_bias,0.14485080770144815,NA,NA,NA,NA,0.011350864229893523,0.011350864229893523,11573,0.3744055275231534,0.1114399691159439,0.12508934953538242,0.11715418568115508
GSE250136,mast,sample_single_cell,2610021A01Rik,H,Morphotypeneural_bias,0.498856539786932,NA,NA,NA,NA,-0.004007706563205156,-0.004007706563205156,11573,0.7206951159069136,0.05353236391712778,0.053609721229449604,0.053564749008752896
GSE250136,mast,sample_single_cell,2610037D02Rik,H,Morphotypeneural_bias,0.27854854428194864,NA,NA,NA,NA,-0.010868216309222523,-0.010868216309222523,11573,0.5391006421444721,0.19045167932055077,0.19496068620443174,0.19233934315852472
GSE250136,mast,sample_single_cell,2610044O15Rik8,H,Morphotypeneural_bias,0.5774633874149124,NA,NA,NA,NA,-5.4891220825877e-4,-5.4891220825877e-4,11573,0.7763876643698752,0.08892034487195985,0.09453180843459615,0.09126954440038902
GSE250136,mast,sample_single_cell,2610301B20Rik,H,Morphotypeneural_bias,0.008576135923142849,NA,NA,NA,NA,0.026404154142508518,0.026404154142508518,11573,0.05329379326956674,0.22622571097670827,0.24857040743388134,0.23558016009575822
GSE250136,mast,sample_single_cell,2610306M01Rik,H,Morphotypeneural_bias,0.23165891355924723,NA,NA,NA,NA,-0.00819450229500085,-0.00819450229500085,11573,0.48875973087697794,0.1425813923561961,0.139385275196569,0.14124336051470038
GSE250136,mast,sample_single_cell,2610307P16Rik,H,Morphotypeneural_bias,0.2333117772031609,NA,NA,NA,NA,-0.006438661521567107,-0.006438661521567107,11573,0.49079874310034133,0.11903229957534422,0.11740528949249464,0.1183511633126356
GSE250136,mast,sample_single_cell,2610318N02Rik,H,Morphotypeneural_bias,2.715410334228167e-5,NA,NA,NA,NA,0.07569518250355256,0.07569518250355256,11573,4.212564034372042e-4,0.5073993051087377,0.5327019299499642,0.5179920700231915
GSE250136,mast,sample_single_cell,2610507B11Rik,H,Morphotypeneural_bias,0.3489675458872684,NA,NA,NA,NA,0.019658407747445095,0.019658407747445095,11573,0.607073427692043,0.3860507013254407,0.409578270192995,0.39590035161217924
GSE250136,mast,sample_single_cell,2610528A11Rik,H,Morphotypeneural_bias,6.781004879728412e-4,NA,NA,NA,NA,-0.02048210088133831,-0.02048210088133831,11573,0.006741390761874329,0.06807360700038605,0.05325232308791994,0.06186878132714895
GSE250136,mast,sample_single_cell,2610528J11Rik,H,Morphotypeneural_bias,0.3631958264261044,NA,NA,NA,NA,0.0026168790927871034,0.0026168790927871034,11573,0.6205534756804303,0.009007849697593617,0.012866333095067906,0.010623176479389542
GSE250136,mast,sample_single_cell,2700033N17Rik,H,Morphotypeneural_bias,0.2872314679363304,NA,NA,NA,NA,-0.015857069212031782,-0.015857069212031782,11573,0.5491146113992712,0.2713936430317848,0.26697641172265907,0.2695444003890177
GSE250136,mast,sample_single_cell,2700038G22Rik,H,Morphotypeneural_bias,0.007613041236581978,NA,NA,NA,NA,0.024194116467166793,0.024194116467166793,11573,0.048619267764749806,0.1647149658988547,0.1885275196568978,0.17468392309418718
GSE250136,mast,sample_single_cell,2700046G09Rik,H,Morphotypeneural_bias,0.058895841453077705,NA,NA,NA,NA,0.005948967338984187,0.005948967338984187,11573,0.2165002151508943,0.028825119032299576,0.03538241601143674,0.031570285030298496
GSE250136,mast,sample_single_cell,2700049A03Rik,H,Morphotypeneural_bias,0.18218616219534056,NA,NA,NA,NA,0.011958073989857182,0.011958073989857182,11573,0.4263414092870538,0.14837215287607772,0.16869192280200143,0.15687888082591456
GSE250136,mast,sample_single_cell,2700062C07Rik,H,Morphotypeneural_bias,0.5879635226001578,NA,NA,NA,NA,-0.00944748852175431,-0.00944748852175431,11573,0.782786045789354,0.26534551537768625,0.26965689778413154,0.2671504451260567
GSE250136,mast,sample_single_cell,2700081O15Rik,H,Morphotypeneural_bias,0.020240812614004698,NA,NA,NA,NA,-0.02596311034221288,-0.02596311034221288,11573,0.10246136639075344,0.23356067430189165,0.22784131522516082,0.2311663050796738
GSE250136,mast,sample_single_cell,2700097O09Rik,H,Morphotypeneural_bias,0.23189244350398894,NA,NA,NA,NA,-0.006972152986668839,-0.006972152986668839,11573,0.48897138456616723,0.16625916870415647,0.1651179413867048,0.16578140196005087
GSE250136,mast,sample_single_cell,2810001G20Rik,H,Morphotypeneural_bias,0.7561116448222571,NA,NA,NA,NA,-0.008028839073432492,-0.008028839073432492,11573,0.8806082884342955,0.2873504053532364,0.2918155825589707,0.2892197202064786
GSE250136,mast,sample_single_cell,2810002D19Rik,H,Morphotypeneural_bias,0.534470935561326,NA,NA,NA,NA,2.0290397483568867e-4,2.0290397483568867e-4,11573,0.7473293458573784,0.0404066400720628,0.04199428162973552,0.04107129498017506
GSE250136,mast,sample_single_cell,2810004N23Rik,H,Morphotypeneural_bias,0.20732877230035404,NA,NA,NA,NA,0.05826227029448594,0.05826227029448594,11573,0.45784576238998337,0.8693861793848926,0.873481057898499,0.8711004713099424
GSE250136,mast,sample_single_cell,2810006K23Rik,H,Morphotypeneural_bias,0.001133978939328455,NA,NA,NA,NA,0.05389939190553816,0.05389939190553816,11573,0.010324472294184801,0.400849311542916,0.43763402430307363,0.41624897134734795
GSE250136,mast,sample_single_cell,2810013P06Rik,H,Morphotypeneural_bias,0.621682065785792,NA,NA,NA,NA,0.0068497440147438915,0.0068497440147438915,11573,0.8029134894278108,0.16445759876463775,0.17548248749106504,0.16907309044662228
GSE250136,mast,sample_single_cell,2810021J22Rik,H,Morphotypeneural_bias,0.3468497579446505,NA,NA,NA,NA,0.0023691418972465184,0.0023691418972465184,11573,0.6053914628861985,0.05353236391712778,0.05825589706933524,0.05550983765990873
GSE250136,mast,sample_single_cell,2810402E24Rik,H,Morphotypeneural_bias,0.3150892705968932,NA,NA,NA,NA,0.008238842428461485,0.008238842428461485,11573,0.5761213543479373,0.15519238193282717,0.16601143674052896,0.15972170270068078
GSE250136,mast,sample_single_cell,2810403D21Rik,H,Morphotypeneural_bias,0.7717490661744862,NA,NA,NA,NA,-0.005237876300138944,-0.005237876300138944,11573,0.8885364833122232,0.22944280015442028,0.2371336669049321,0.23266252711902446
GSE250136,mast,sample_single_cell,2810408A11Rik,H,Morphotypeneural_bias,0.33470495372947323,NA,NA,NA,NA,-0.01079171951168148,-0.01079171951168148,11573,0.5962262540072538,0.16767468794234977,0.16779842744817727,0.1677264906112067
GSE250136,mast,sample_single_cell,2810408I11Rik,H,Morphotypeneural_bias,0.570271556065669,NA,NA,NA,NA,0.010503458878068361,0.010503458878068361,11573,0.7720001657533994,0.2591687041564792,0.2743030736240172,0.265504600882771
GSE250136,mast,sample_single_cell,2810429I04Rik,H,Morphotypeneural_bias,0.9590308915123121,NA,NA,NA,NA,3.3998318615323375e-4,3.3998318615323375e-4,11573,0.9814207177732999,0.06459915068845709,0.06826304503216583,0.06613301413929827
GSE250136,mast,sample_single_cell,2810454H06Rik,H,Morphotypeneural_bias,0.8035316945721128,NA,NA,NA,NA,-0.0029025551824991003,-0.0029025551824991003,11573,0.9062835058078449,0.07309226611761678,0.07451751250893496,0.07368893543801901
GSE250136,mast,sample_single_cell,2900009J06Rik,H,Morphotypeneural_bias,0.3384433989860214,NA,NA,NA,NA,-0.0012067975965094208,-0.0012067975965094208,11573,0.5985675846406533,0.04928580620254793,0.052001429592566116,0.05042268272611656
GSE250136,mast,sample_single_cell,2900026A02Rik,H,Morphotypeneural_bias,0.2923377427456789,NA,NA,NA,NA,0.008489649398884525,0.008489649398884525,11573,0.5542311175435596,0.12482306009522584,0.14152966404574696,0.13181716166679136
GSE250136,mast,sample_single_cell,2900041M22Rik,H,Morphotypeneural_bias,0.3326593489874451,NA,NA,NA,NA,-0.0015374192759704266,-0.0015374192759704266,11573,0.5940638868028881,0.006048127654098572,0.004646175839885632,0.0054612104436298345
GSE250136,mast,sample_single_cell,2900052L18Rik,H,Morphotypeneural_bias,0.7521790983370219,NA,NA,NA,NA,-0.0026830896202123256,-0.0026830896202123256,11573,0.8784067290211499,0.09059323124437009,0.09167262330235883,0.09104511109448642
GSE250136,mast,sample_single_cell,2900060B14Rik,H,Morphotypeneural_bias,0.6275082546852218,NA,NA,NA,NA,-0.003285395291837051,-0.003285395291837051,11573,0.8054936797800761,0.09020718054304465,0.090421729807005,0.0902970000748111
GSE250136,mast,sample_single_cell,2900076A07Rik,H,Morphotypeneural_bias,0.2999844842917168,NA,NA,NA,NA,0.003656290226773634,0.003656290226773634,11573,0.5618884911082215,0.07965512804014928,0.08827734095782702,0.08326475648986309
GSE250136,mast,sample_single_cell,2900093K20Rik,H,Morphotypeneural_bias,0.07564961771987316,NA,NA,NA,NA,0.00930119818560149,0.00930119818560149,11573,0.25490169414752356,0.05417578175267018,0.06558255897069336,0.0589511483504152
GSE250136,mast,sample_single_cell,2900097C17Rik,H,Morphotypeneural_bias,0.3978157639403912,NA,NA,NA,NA,0.036506817504560196,0.036506817504560196,11573,0.6472891828193361,0.703127010680736,0.7121157969978557,0.7068901024912096
GSE250136,mast,sample_single_cell,3010003L21Rik,H,Morphotypeneural_bias,0.34894572546613994,NA,NA,NA,NA,-0.01032587442927091,-0.01032587442927091,11573,0.607073427692043,0.15081714065113885,0.14903502501786992,0.15007107054686916
GSE250136,mast,sample_single_cell,3110001I22Rik,H,Morphotypeneural_bias,0.19452801176707593,NA,NA,NA,NA,-0.003915163874619855,-0.003915163874619855,11573,0.4424845757988752,0.04478188135375113,0.04360257326661901,0.04428817236477893
GSE250136,mast,sample_single_cell,3110009E18Rik,H,Morphotypeneural_bias,0.1042964782541303,NA,NA,NA,NA,0.01571306649895307,0.01571306649895307,11573,0.30970460517238796,0.18710590657573029,0.20389563974267333,0.1941348096057455
GSE250136,mast,sample_single_cell,3110021N24Rik,H,Morphotypeneural_bias,0.09817741497736537,NA,NA,NA,NA,0.007535859389626073,0.007535859389626073,11573,0.29897300385760955,0.05765023806459915,0.06683345246604717,0.06149472581731129
GSE250136,mast,sample_single_cell,3110040N11Rik,H,Morphotypeneural_bias,0.8274415972619156,NA,NA,NA,NA,0.003779700480484871,0.003779700480484871,11573,0.91850372923603,0.16111182601981727,0.17119370979270906,0.16533253534824568
GSE250136,mast,sample_single_cell,3110045C21Rik,H,Morphotypeneural_bias,0.01657934991802545,NA,NA,NA,NA,-0.00802766695013446,-0.00802766695013446,11573,0.08837228800156174,0.04413846351820872,0.03699070764832023,0.04114610608214259
GSE250136,mast,sample_single_cell,3110056K07Rik,H,Morphotypeneural_bias,0.3165033986900741,NA,NA,NA,NA,0.009366584995802271,0.009366584995802271,11573,0.5775114048630617,0.11581521039763222,0.12919942816297356,0.12141841849330441
GSE250136,mast,sample_single_cell,3110082I17Rik,H,Morphotypeneural_bias,0.13293963170970283,NA,NA,NA,NA,0.029163748797422007,0.029163748797422007,11573,0.3569321155788123,0.4215673658473813,0.4429949964260186,0.43053789182314656
GSE250136,mast,sample_single_cell,3222401L13Rik,H,Morphotypeneural_bias,0.2364462396219482,NA,NA,NA,NA,-0.006641940160116953,-0.006641940160116953,11573,0.4938909539540044,0.06292626431604684,0.0591493924231594,0.06134510361337622
GSE250136,mast,sample_single_cell,3300002I08Rik,H,Morphotypeneural_bias,0.25626480133304536,NA,NA,NA,NA,-0.008705442289978368,-0.008705442289978368,11573,0.5156586768162145,0.09689872603268562,0.09220872051465333,0.09493528839679809
GSE250136,mast,sample_single_cell,3830406C13Rik,H,Morphotypeneural_bias,0.5379532841312905,NA,NA,NA,NA,-0.0055520747196120546,-0.0055520747196120546,11573,0.7502055202046324,0.10757946210268948,0.10721944245889921,0.10742874242537592
GSE250136,mast,sample_single_cell,4632427E13Rik,H,Morphotypeneural_bias,0.4275680745654557,NA,NA,NA,NA,0.015361096601559376,0.015361096601559376,11573,0.6709815241214339,0.2940419508428774,0.3152251608291637,0.30291015186653697
GSE250136,mast,sample_single_cell,4732491K20Rik,H,Morphotypeneural_bias,0.851712810741865,NA,NA,NA,NA,-7.9166591627014e-4,-7.9166591627014e-4,11573,0.9305155443641296,0.0306266889718183,0.031093638313080773,0.030822174010623177
GSE250136,mast,sample_single_cell,4833407H14Rik,H,Morphotypeneural_bias,0.019561246165349804,NA,NA,NA,NA,-0.0014717754535892307,-0.0014717754535892307,11573,0.10018220904241461,0.006176811221207052,0.004467476769120801,0.0054612104436298345
GSE250136,mast,sample_single_cell,4833417C18Rik,H,Morphotypeneural_bias,0.7064464109409557,NA,NA,NA,NA,6.165130887869526e-4,6.165130887869526e-4,11573,0.8520060309962209,0.029725904002058937,0.031093638313080773,0.03029849629685045
GSE250136,mast,sample_single_cell,4833418N02Rik,H,Morphotypeneural_bias,0.33694087231593584,NA,NA,NA,NA,-0.0035430219710204797,-0.0035430219710204797,11573,0.5980183703128849,0.034229828850855744,0.03305932809149392,0.03373980698735692
GSE250136,mast,sample_single_cell,4833420G17Rik,H,Morphotypeneural_bias,0.6260624449579602,NA,NA,NA,NA,-0.011729662311496691,-0.011729662311496691,11573,0.8047983351536897,0.3765281173594132,0.3836669049320944,0.37951672028128974
GSE250136,mast,sample_single_cell,4833439L19Rik,H,Morphotypeneural_bias,0.05593838246575801,NA,NA,NA,NA,-0.02942365252129292,-0.02942365252129292,11573,0.20861328931056083,0.38463518208724745,0.3766976411722659,0.3813121867285105
GSE250136,mast,sample_single_cell,4921524J17Rik,H,Morphotypeneural_bias,0.148443177297869,NA,NA,NA,NA,-0.03612854391946252,-0.03612854391946252,11573,0.37849536166182074,0.4514219534165487,0.4537169406719085,0.4523827335976659
GSE250136,mast,sample_single_cell,4921531C22Rik,H,Morphotypeneural_bias,0.7479010440935169,NA,NA,NA,NA,-0.002948887019283593,-0.002948887019283593,11573,0.8764264184557142,0.05803628876592459,0.058791994281629734,0.058352659534674944
GSE250136,mast,sample_single_cell,4930402H24Rik,H,Morphotypeneural_bias,0.8197532726837627,NA,NA,NA,NA,-0.0014970872273514582,-0.0014970872273514582,11573,0.9143841820435508,0.05649208596062283,0.05950679056468906,0.05775417071893469
GSE250136,mast,sample_single_cell,4930430F08Rik,H,Morphotypeneural_bias,0.4824753746794101,NA,NA,NA,NA,-0.002737647013010089,-0.002737647013010089,11573,0.7109509824994428,0.08029854587569167,0.08077197998570407,0.08049674571706442
GSE250136,mast,sample_single_cell,4930432K21Rik,H,Morphotypeneural_bias,0.6375953779181497,NA,NA,NA,NA,0.002040800269093295,0.002040800269093295,11573,0.8113320555606804,0.018916484364946598,0.0228734810578985,0.020573053041071297
GSE250136,mast,sample_single_cell,4930447C04Rik,H,Morphotypeneural_bias,0.25764386568073616,NA,NA,NA,NA,0.0025568074767974985,0.0025568074767974985,11573,0.5172544784277374,0.014541243083258267,0.01769120800571837,0.01585995361711678
GSE250136,mast,sample_single_cell,4930452B06Rik,H,Morphotypeneural_bias,0.052623605878118276,NA,NA,NA,NA,0.012914702331941252,0.012914702331941252,11573,0.20031591027025814,0.11234075408570325,0.13259471050750535,0.12081992967756415
GSE250136,mast,sample_single_cell,4930453N24Rik,H,Morphotypeneural_bias,0.48016626019557884,NA,NA,NA,NA,0.013643413753509526,0.013643413753509526,11573,0.7090969835353801,0.42967443057521554,0.449964260185847,0.4381686242238348
GSE250136,mast,sample_single_cell,4930461G14Rik,H,Morphotypeneural_bias,0.841220051951159,NA,NA,NA,NA,-9.739055777504505e-4,-9.739055777504505e-4,11573,0.9255412776067026,0.010037318234461459,0.01054324517512509,0.010249120969551882
GSE250136,mast,sample_single_cell,4930503L19Rik,H,Morphotypeneural_bias,0.7609760142755306,NA,NA,NA,NA,-0.0035960392437308364,-0.0035960392437308364,11573,0.8830298622369769,0.17037704285162786,0.17816297355253752,0.17363656766664173
GSE250136,mast,sample_single_cell,4930509H03Rik,H,Morphotypeneural_bias,0.042604542652917805,NA,NA,NA,NA,-0.004602364804574356,-0.004602364804574356,11573,0.17427351275346936,0.05674945309483979,0.057005003573981416,0.056856437495324305
GSE250136,mast,sample_single_cell,4930513N10Rik,H,Morphotypeneural_bias,0.5692545808972844,NA,NA,NA,NA,8.299692347641871e-4,8.299692347641871e-4,11573,0.771631019110153,0.029725904002058937,0.032165832737669764,0.030747362908655644
GSE250136,mast,sample_single_cell,4930522L14Rik,H,Morphotypeneural_bias,0.4038360436270604,NA,NA,NA,NA,5.1981751455321135e-5,5.1981751455321135e-5,11573,0.6523158426650395,0.12160597091751384,0.12919942816297356,0.12478491808184335
GSE250136,mast,sample_single_cell,4930535G08Rik,H,Morphotypeneural_bias,0.36214922263119914,NA,NA,NA,NA,8.870906852281673e-4,8.870906852281673e-4,11573,0.6195975503413963,0.001544202805301763,0.0026804860614724805,0.0020198997531233635
GSE250136,mast,sample_single_cell,4930539J05Rik,H,Morphotypeneural_bias,0.030073686151748217,NA,NA,NA,NA,-0.0058811539133538995,-0.0058811539133538995,11573,0.13690807818264064,0.05662076952773131,0.05164403145103645,0.054537293334330814
GSE250136,mast,sample_single_cell,4930556M19Rik,H,Morphotypeneural_bias,0.1945617487810091,NA,NA,NA,NA,-0.005474715960608119,-0.005474715960608119,11573,0.4424845757988752,0.03718955089435079,0.03323802716225876,0.03553527343457769
GSE250136,mast,sample_single_cell,4930566F21Rik,H,Morphotypeneural_bias,0.09018126679592373,NA,NA,NA,NA,-0.0017667966050117865,-0.0017667966050117865,11573,0.28489697498291816,0.01068073607000386,0.008934953538241601,0.009949876561681753
GSE250136,mast,sample_single_cell,4930579G24Rik,H,Morphotypeneural_bias,0.5154513977974197,NA,NA,NA,NA,-0.00586410884991008,-0.00586410884991008,11573,0.734039327505752,0.09432505469051602,0.09328091493924232,0.09388793296925264
GSE250136,mast,sample_single_cell,4930581F22Rik,H,Morphotypeneural_bias,0.4210919702243493,NA,NA,NA,NA,-0.001097660379772214,-0.001097660379772214,11573,0.6657779604379378,0.039119804400977995,0.0412794853466762,0.04002393955262961
